No.,Timecode In,Timecode Out,Subtitle
"197","00:11:14:03","00:11:17:00","[미군이 영어로 무전한다]
장군님 명령이다
무기는 전부 바다에 버리고"
"198","00:11:17:02","00:11:18:13","[영어로]
피난민을 모두 태운다"
"199","00:11:18:15","00:11:19:24","[영어로]
제기랄!"
"200","00:11:20:12","00:11:21:19","[쿵]"
"201","00:11:22:04","00:11:23:14","[쿠쿵]"
"202","00:11:24:19","00:11:26:15","[감격스러운 음악]
[사람들이 기뻐하는 소리]"
"203","00:11:29:17","00:11:31:04","[사람들의 환호성]"
"204","00:11:33:04","00:11:35:09","[미군 영어로]
질서 유지해!
민간인 막아!"
"205","00:11:39:17","00:11:41:08","[미군 영어로]
빠르게 하선시킨다!"
"206","00:11:41:10","00:11:42:12","[영어로]
물러서!"
"207","00:11:47:03","00:11:48:15","[사람들의 발소리]"
"208","00:11:59:09","00:12:00:21","[불안한 음악]"
"209","00:12:06:02","00:12:09:00","(덕수 모)
어찌하오? 이러다가
배 못 타는 거 아입니까?"
"210","00:12:09:02","00:12:11:05","기딴 소리 하지 말고
퍼뜩 따라오라!"
"211","00:12:11:08","00:12:12:11","자, 따라오라!"
"212","00:12:12:13","00:12:14:08","[긴박한 음악]
- (덕수 모) 덕수야
- (진규) 얼른 뛰라!"
"213","00:12:14:11","00:12:16:19","(덕수 모)
덕수야!
막순이 손 꽉 잡으라우!"
"214","00:12:17:18","00:12:18:18","- (진규) 얼른 뛰라우!
- (막순) 아!"
"215","00:12:19:09","00:12:20:07","[사람들의 비명]"
"216","00:12:22:06","00:12:23:16","[여자 애타게]
옥순아!"
"217","00:12:24:16","00:12:25:16","옥순아!"
"218","00:12:26:04","00:12:27:19","[여자아이가 울면서]
엄마!"
"219","00:12:28:08","00:12:29:10","(여자)
옥순아!
[남자의 고함]"
"220","00:12:29:12","00:12:30:19","(여자아이)
엄마!"
"221","00:12:31:12","00:12:32:12","[여자의 비명]"
"222","00:12:36:20","00:12:38:04","[막순의 거친 호흡]"
"223","00:12:38:19","00:12:40:17","[막순 울면서]
엄마!"
"224","00:12:40:20","00:12:41:22","(덕수)
막순아!"
"225","00:12:41:24","00:12:42:21","아부지!"
"226","00:12:43:04","00:12:44:07","아부지!"
"227","00:12:45:14","00:12:47:06","[막순의 울음소리]
아부지!"
"228","00:12:47:08","00:12:49:19","(진규, 덕수 모)
덕수야! 덕수야!"
