No.,Timecode In,Timecode Out,Subtitle
"184","00:13:53:13","00:13:54:22","[조하의 신음]"
"185","00:13:55:00","00:13:56:11","[리드미컬한 음악]"
"186","00:13:58:18","00:13:59:23","[놀란 신음]"
"187","00:14:00:00","00:14:01:04","[힘겨운 신음]"
"188","00:14:05:04","00:14:07:20","(간호사1)
선생님, 선생님!
[문이 덜컹 열린다]"
"189","00:14:07:22","00:14:09:10","깼어요!
[문이 탁 닫힌다]"
"190","00:14:09:12","00:14:10:17","깼어요!"
"191","00:14:12:18","00:14:14:10","(조하)
아, 어디야, 여긴"
"192","00:14:31:21","00:14:32:24","[차 문이 탁 닫힌다]"
"193","00:14:48:23","00:14:50:01","(강 실장)
김조하 씨"
"194","00:15:00:01","00:15:01:01","(강 실장)
드셔도 됩니다"
"195","00:15:10:00","00:15:10:22","(복자)
너"
"196","00:15:11:24","00:15:13:06","상습범이지?"
"197","00:15:15:00","00:15:17:07","그렇게 해서 얼마까지 벌어 봤어?"
"198","00:15:18:23","00:15:21:14","지금 경찰청장이 우리 집에 놀러 오면"
"199","00:15:21:16","00:15:24:07","아직도 마당의 잡초 뜯어 주고 가"
"200","00:15:25:12","00:15:26:23","우리 집 그런 집이야"
"201","00:15:28:07","00:15:32:03","내가 너 감방 처넣는 대신
치료해 주고 밥 먹여서 보내 주는 거야"
"202","00:15:32:17","00:15:33:13","고마운 줄 알아"
"203","00:15:34:13","00:15:35:11","몸은 괜찮아요?"
"204","00:15:35:13","00:15:39:09","(복자)
선심도 돈 같은 거야
함부로 낭비하지 마"
"205","00:15:39:12","00:15:41:13","- (가율) 후유증 생기면…
- (복자) 자기가 뛰어든 거야"
"206","00:15:46:23","00:15:48:14","누가 돈 달랬냐고, 씨"
"207","00:15:49:14","00:15:50:10","(복자)
너"
"208","00:15:52:10","00:15:53:13","지금 뭐라 그랬어?"
"209","00:15:54:13","00:15:55:18","나 그럼 사람 아니거든요"
"210","00:15:56:12","00:15:58:07","복싱하는 사람이라고, 니미"
"211","00:15:58:09","00:15:59:13","[리드미컬한 음악]"
"212","00:15:59:15","00:16:01:07","돈 달랄까 봐 존나 쫄아 가지고"
"213","00:16:04:22","00:16:06:04","(조하)
아이, 씨발"
"214","00:16:23:16","00:16:24:23","어디야, 이거, 씨, 쯧"
"215","00:16:25:00","00:16:26:07","[문이 쾅 닫힌다]"
"216","00:16:31:23","00:16:33:07","(남자1)
야, 동수야"
"217","00:16:34:05","00:16:35:00","누구셔?"
"218","00:16:35:14","00:16:36:22","(동수)
어? 아이고"
"219","00:16:38:24","00:16:41:00","아유, 어머니, 웬일이세요?"
"220","00:16:41:02","00:16:44:00","(인숙)
조하 어데 있는지 아나?"
"221","00:16:44:02","00:16:45:06","(동수)
아, 조하요?"
"222","00:17:01:21","00:17:03:18","(조하)
그 새끼 쓸데없이"
"223","00:17:03:20","00:17:05:06","동수 새끼 또 무슨 얘기 했어요?"
"224","00:17:06:16","00:17:08:00","(인숙)
별 얘기 안 했다"
"225","00:17:09:01","00:17:11:21","그냥 니 걱정 마이 하고"
"226","00:17:14:07","00:17:16:18","어데 지낼 데는 있나?"
"227","00:17:17:24","00:17:18:21","그게 왜 궁금한데요?"
"228","00:17:21:08","00:17:22:12","그런 게 아이고"
"229","00:17:25:06","00:17:27:12","니가 우예 사나 그게 궁금해가"
"230","00:17:28:02","00:17:29:03","그런 게 왜 궁금한데요?"
"231","00:17:30:13","00:17:32:04","아니, 내가 씨발, 뭐, 어디"
"232","00:17:33:05","00:17:34:15","오갈 데도 없는 그런 놈 같아요?"
"233","00:17:37:17","00:17:39:07","(인숙)
들어온나, 들어와라"
"234","00:17:41:09","00:17:42:18","- (인숙) 진태야
- (진태) 네"
"235","00:17:42:20","00:17:46:12","(인숙)
엄마가 말했제?
여가 조하 형이다, 인사해라"
"236","00:17:46:14","00:17:47:13","(진태)
네"
"237","00:17:48:17","00:17:51:05","- (인숙) '안녕하세요' 캐야지
- (진태) 안녕하세요!"
"238","00:17:52:17","00:17:54:12","(인숙)
저, '저는 오진태입니다'"
"239","00:17:54:14","00:17:55:22","(진태)
저는 오진태입니다"
"240","00:17:57:06","00:17:58:07","야다, 니 동생"
"241","00:17:59:07","00:18:01:07","누가 내 동생이라고 그래요, 참"
"242","00:18:03:07","00:18:05:10","앉아라, 내 퍼뜩 밥 차려 주께"
"243","00:18:08:04","00:18:11:00","(인숙)
자폐성 장애 2급 뭐, 그라는데"
"244","00:18:11:02","00:18:13:20","아가 억수로 착하고 순하다"
"245","00:18:14:09","00:18:17:20","[인숙이 달그락거린다]
사람들이 처음 보면
'야가 그런 아라꼬?' 그런다"
"246","00:18:18:22","00:18:22:05","쪼매 이상해 보여도
평생 누구 괴롭히는 법도 모리고"
"247","00:18:22:07","00:18:23:14","내 방은요?"
"248","00:18:23:16","00:18:27:02","어? 아아, 고거는
요 진태 방 쓰면 된다"
"249","00:18:27:17","00:18:29:14","(인숙)
진태는 내캉 같이 쓰면 되거든"
"250","00:18:30:04","00:18:32:22","진태 자가 지 형 생긴다꼬"
"251","00:18:32:24","00:18:35:22","며칠 전부터 좋아 가지고
막 그라고 그랬다"
"252","00:18:35:24","00:18:38:21","지 방도 지가 먼저
'형이 써야지' 그카고
[조하가 가방을 툭 내려놓는다]"
"253","00:18:50:00","00:18:51:13","[잔잔한 음악]"
"254","00:18:57:15","00:18:59:08","(인숙)
밥 더 묵을래? 더 줄까?"
"255","00:19:02:14","00:19:03:18","뭐, 방값 같은 거 내야 돼요?"
"256","00:19:04:14","00:19:06:19","야, 니는 무슨 방값 그카노"
"257","00:19:07:20","00:19:09:24","그냥 니 편할 대로 있으면 된다"
"258","00:19:11:04","00:19:14:14","와, 마이 깔끄럽고 불편할 것 같나?"
"259","00:19:14:16","00:19:16:18","아, 불편할 게 뭐가 있어요?"
"260","00:19:16:20","00:19:18:11","공짜로 자고 공짜로 밥 준다는데"
"261","00:19:18:23","00:19:22:15","그자, 우리가 생판 남도 아이고"
"262","00:19:30:02","00:19:31:05","밥 주세요"
"263","00:19:36:09","00:19:37:12","[한숨]"
"264","00:19:41:07","00:19:42:07","[진태의 옅은 신음]"
"265","00:19:43:00","00:19:44:00","[조하의 놀란 신음]"
"266","00:19:54:04","00:19:55:24","[리드미컬한 음악]"
"267","00:20:01:13","00:20:02:11","[진태의 신음]"
"268","00:20:05:22","00:20:06:24","[조하의 당황한 신음]"
"269","00:20:10:09","00:20:12:00","(조하)
아, 씨박 새끼"
"270","00:20:12:17","00:20:14:00","[진태의 신음]"
"271","00:20:16:13","00:20:17:21","[조하의 당황한 신음]"
"272","00:20:17:23","00:20:18:18","[조명 버튼음]"
"273","00:20:23:24","00:20:25:00","[진태의 힘겨운 신음]"
"274","00:20:26:17","00:20:27:12","너 뭐야, 이 새끼야"
"275","00:20:31:09","00:20:32:12","[진태의 웃음]"
"276","00:20:32:14","00:20:34:02","[진태의 탄성]
조용히 해, 새끼야"
"277","00:20:35:12","00:20:36:21","조용, 조용, 조용!"
"278","00:20:36:23","00:20:38:23","[진태가 계속 소리 지른다]
[조하의 당황한 신음]"
"279","00:20:44:15","00:20:46:23","(인숙)
아이고, 우야꼬, 아이고"
"280","00:20:47:00","00:20:49:21","야가 잠결에 지 방이라꼬
여 왔는갑다"
"281","00:20:49:23","00:20:51:23","진태야, 일나 봐라"
"282","00:20:52:01","00:20:54:20","진태야, 야가 와 이래 희한하게 자노?"
"283","00:20:55:10","00:20:56:22","궁디는 와 쳐들고"
"284","00:20:56:24","00:20:58:22","진태야, 일나 봐라"
"285","00:20:59:21","00:21:03:13","진태야, 진태야
엄마 방 가자, 퍼뜩 일나 봐라"
"286","00:21:05:01","00:21:08:09","(남자2)
이태구라고 이종 격투기 쪽인데"
"287","00:21:08:11","00:21:09:24","스파링 생각 없어요?"
"288","00:21:10:01","00:21:11:19","- (조하) 격투기?
- (남자2) 네"
"289","00:21:12:15","00:21:15:01","(남자2)
그라운드가 주특기고요, 타격도 좋아"
