No.,Timecode In,Timecode Out,Subtitle
"178","00:08:46:06","00:08:47:12","[스위치를 달칵 누른다]"
"179","00:08:48:14","00:08:49:14","[깊은 한숨]"
"180","00:09:02:01","00:09:04:14","(채경)
파견? 아이, 내가 뭘 잘못했는데?"
"181","00:09:06:08","00:09:08:16","(김 코치)
제명시킨다는 거 간신히 설득한 거야"
"182","00:09:08:22","00:09:11:11","내가 일부러 그랬냐? 나도 억울해!"
"183","00:09:11:13","00:09:13:05","그러게 누가 그러랬어?"
"184","00:09:15:18","00:09:17:01","금메달에 환장한 애처럼"
"185","00:09:18:09","00:09:22:04","나 이제껏 국제 대회에서
은 두 개, 동 하나 땄어"
"186","00:09:23:05","00:09:26:07","(채경)
그래 봤자 누가 날 기억해?
아무도 2등은 기억 안 해"
"187","00:09:27:01","00:09:29:18","금메달 딴 애 말고
누가 인정이나 해 주냐?"
"188","00:09:33:04","00:09:36:15","그냥 파견 가서
열심히 하는 척만 해, 응?"
"189","00:09:37:03","00:09:39:05","분위기 좋아지면 내가 꼭 다시 부를게"
"190","00:09:43:21","00:09:45:01","(김 코치)
너, 나 못 믿니?"
"191","00:09:47:01","00:09:49:01","- (채경) 알았어
- (김 코치) 그래"
"192","00:09:50:02","00:09:54:08","저, 스피드 스케이팅
홍 감독한테 가면 되지?"
"193","00:09:58:05","00:10:01:01","아니, 거기가 아니라..."
"194","00:10:02:04","00:10:03:05","아이스하키"
"195","00:10:03:07","00:10:04:13","[익살스러운 음악]
뭐?"
"196","00:10:05:14","00:10:06:21","아이스하키?"
"197","00:10:07:07","00:10:09:08","[청소기 작동음]"
"198","00:10:17:08","00:10:21:11","(가연)
결혼 정보 회사죠? 저 김가연인데요
제 등급이 어떻게 나왔나요?"
"199","00:10:21:13","00:10:24:04","(직원)
김가연 회원님은
5등급으로 분류하였습니다"
"200","00:10:24:06","00:10:25:04","네?"
"201","00:10:26:09","00:10:28:19","아니, 지금 제 사진 보고
말씀하시는 거예요?"
"202","00:10:28:21","00:10:30:05","(직원)
네, 잘 봤습니다"
"203","00:10:30:07","00:10:32:16","피겨 선수 그만두시고
쭉 무직이시잖아요"
"204","00:10:32:18","00:10:34:09","직업이 뭐가 그렇게 중요하다고"
