No.,Timecode In,Timecode Out,Subtitle
"135","00:10:27:16","00:10:29:21","빡빡 지우고 다시 그릴 수 있는
그림이 아니라고"
"136","00:10:29:24","00:10:31:07","[탁탁 치는 소리]
(박 단장)
자, 자"
"137","00:10:31:09","00:10:34:00","국가 결정에 불만들이
많은 것 같은데"
"138","00:10:34:24","00:10:36:23","절이 싫으면
중이 떠나야지"
"139","00:10:37:22","00:10:40:08","(박 단장)
다시 한번 말하지만
모두 데리고 간다"
"140","00:10:41:00","00:10:42:15","그래도 불만 있는
사람은 말해"
"141","00:10:43:06","00:10:45:05","현정화, 오두만이도
예외는 없어"
"142","00:10:45:23","00:10:49:02","소원대로 대표팀 명단에서
깨끗이 지워줄 테니까"
"143","00:10:53:16","00:10:56:02","[비행기 소리]"
"144","00:10:57:02","00:10:59:07","[일본어 안내 방송]"
"145","00:11:01:23","00:11:05:03","[경쾌한 음악]"
"146","00:11:09:03","00:11:11:23","[웅성거리는 남한 선수들]"
"147","00:11:31:07","00:11:33:16","야야야, 좀 점잖게
좀, 어?"
"148","00:11:33:18","00:11:35:03","(두만)
예..."
"149","00:11:38:12","00:11:39:19","(장 대장)
주목해주시라요!"
"150","00:11:42:15","00:11:47:13","난 조선 민주주의 인민 공화국
보위대장 장명국입네다"
"151","00:11:48:17","00:11:50:07","우리 보위대에서는"
"152","00:11:50:20","00:11:53:11","(장 대장)
코리아 유일팀의 진행을
책임질 겁니다"
"153","00:11:54:09","00:11:56:21","안전한 훈련과
경기 진행을 위하여"
"154","00:11:57:16","00:12:01:13","선수 동무들은 반드시
보위대의 지시와 통제를"
"155","00:12:01:15","00:12:03:18","잘 따라주셔야
되갔습네다"
"156","00:12:05:11","00:12:09:03","(장 대장)
일단 열쇠를 받고
방으로 올라갑네다"
"157","00:12:09:05","00:12:11:03","[소란스러운 남한 선수들]"
"158","00:12:11:13","00:12:14:22","보위를 위해서
공화국 선수들은 2층과 3층을"
"159","00:12:15:13","00:12:18:21","남조선 선수들은
4층과 5층을 사용합네다"
"160","00:12:18:24","00:12:21:02","(이 코치)
야, 정화야, 정화야, 정화야
힘 빼지 마, 어?"
"161","00:12:21:04","00:12:24:20","[웃으며]
너는 덩야령한테만 힘써
나한테 다 맡기고"
"162","00:12:25:24","00:12:27:17","엘리베이터는 이쪽인데"
"163","00:12:28:04","00:12:29:24","[가방 부딪히는 소리]"
"164","00:12:40:13","00:12:43:08","[문 열리는 소리]
(연정)
언니, 언니"
"165","00:12:44:03","00:12:47:01","북한 애들 표정 봤지?
완전 살벌해"
"166","00:12:47:07","00:12:49:05","[소리 지르며]
살벌해"
"167","00:12:49:12","00:12:52:00","아, 장 대장이란 사람 인상도
진짜 더럽고"
"168","00:12:52:10","00:12:55:04","이래 갖고 기 눌려서
탁구나 제대로 치겠어?"
"169","00:12:55:16","00:12:58:02","잘됐네
넌 긴장 좀 해야 돼"
"170","00:12:58:17","00:13:03:15","[한숨, 숨 들이쉬며]
이 긍정적인 마인드, 최고"
"171","00:13:04:01","00:13:05:18","[알약 부딪히는 소리]"
"172","00:13:21:06","00:13:22:16","순복 동무"
"173","00:13:23:19","00:13:25:15","해외 경기는 처음이디?"
"174","00:13:26:06","00:13:27:13","예"
"175","00:13:29:21","00:13:31:21","긴장할 거 없어"
"176","00:13:32:07","00:13:34:07","(분희)
누구 눈치 볼 것도 없고"
"177","00:13:34:12","00:13:36:05","맘 편히 경기하라"
"178","00:13:36:19","00:13:37:24","예"
"179","00:13:40:14","00:13:41:24","(순복)
저..."
"180","00:13:44:06","00:13:46:19","저도 출전자 명단에
오를 수 있습니까?"
"181","00:13:47:18","00:13:48:23","겸손이가?"
"182","00:13:52:09","00:13:54:09","순복 동무 실력은
내가 다 아는데"
"183","00:13:54:11","00:13:56:03","왜 기딴 생각 하니?"
"184","00:13:56:05","00:13:57:23","연습 경기는
나보다 잘 치잖니"
"185","00:13:58:00","00:14:00:16","아이, 어째...
말도 아이 됩니다"
"186","00:14:01:21","00:14:04:09","- 놀리지 마십시오
- 진심이야"
"187","00:14:06:03","00:14:09:02","그 실력 유감없이 발휘해서
조국에 이바지하라"
"188","00:14:11:04","00:14:12:21","기거이 동무가 할 일이야"
"189","00:14:14:07","00:14:15:15","명심하겠습니다"
"190","00:14:18:20","00:14:21:17","자, 첫 훈련은
자기소개로 시작한다"
"191","00:14:22:05","00:14:23:21","경섭이부터"
"192","00:14:26:21","00:14:30:11","조선 민주주의 인민 공화국
대표 선수 최경섭입니다"
"193","00:14:30:13","00:14:33:07","(경섭)
잘 부탁드리갔습니다
[수군거리는 소리]"
"194","00:14:37:12","00:14:40:10","조선 민주주의 인민 공화국
대표 선수 류순복입니다"
"195","00:14:40:13","00:14:42:13","저는 이번이
첫 국제 대회 출전이고"
"196","00:14:42:15","00:14:44:05","함경북도...
[숨찬 소리]"
"197","00:14:44:24","00:14:46:23","[키득거리는 소리]"
"198","00:14:47:02","00:14:49:02","함경남도 함흥에서 왔습니다"
"199","00:14:50:01","00:14:51:18","열심히 하겠습니다"
"200","00:14:52:02","00:14:55:12","(두만)
우리 순복 동무는 왜 이렇게
긴장을 하고 그러십네까?"
"201","00:14:55:15","00:14:57:20","원래 첫 경험이란 게
다 그렇습네다"
"202","00:14:57:21","00:15:01:05","뭐, 힘든 일 있으면 언제든지
이 오빠한테 상의하시라요"
"203","00:15:01:07","00:15:03:15","완전 내 스타일입네다!
[남한 선수들 웃음소리]"
"204","00:15:07:07","00:15:10:10","공화국 탁구 대표
리분희입니다"
"205","00:15:14:09","00:15:16:18","오두만 동무는
국제 대회 때마다 보는데"
"206","00:15:17:06","00:15:20:10","항상 웃는 얼굴이라
참 좋습니다"
"207","00:15:21:12","00:15:24:06","남조선 남성 동무들은
모두 오두만 동무처럼"
"208","00:15:24:11","00:15:26:17","여성 동무를
희롱하는 걸 즐깁니까?"
"209","00:15:26:22","00:15:28:11","[익살스러운 음악]"
"210","00:15:28:13","00:15:31:10","(분희)
여기에선 탁구에만
집중하시디요"
"211","00:15:34:03","00:15:36:11","대한민국 국가 대표
현정화예요"
"212","00:15:36:24","00:15:38:04","(정화)
남한 사람들은"
"213","00:15:38:06","00:15:41:12","원래 처음 만난 자리에선
가벼운 농담으로 분위기를 풀죠"
