No.,Timecode In,Timecode Out,Subtitle
"193","00:13:30:23","00:13:33:05","어떻게 해서든 돈 마련해 볼게요"
"194","00:13:34:04","00:13:36:06","(사채업자) 없는 돈을
어떻게 마련하게요?"
"195","00:13:37:08","00:13:39:07","어디 가서 도둑질이라도 하게?"
"196","00:13:39:10","00:13:42:11","사람 죽일 용기는 없고
도둑질할 용기는 있어?"
"197","00:13:43:07","00:13:44:07","응?"
"198","00:13:44:22","00:13:46:14","응?
[긴장감 고조되는 음악]"
"199","00:13:47:05","00:13:49:04","(사채업자) 확! 씨발"
"200","00:13:50:23","00:13:52:23","씨발
[입소리를 쩝 낸다]
[스산한 음악]"
"201","00:13:53:09","00:13:55:04","난 마음이 약해서 탈이야"
"202","00:13:58:16","00:14:00:16","날짜를 미룰 방법이"
"203","00:14:03:00","00:14:04:15","영 없는 건 아닌데"
"204","00:14:10:07","00:14:11:23","[우진 처의 겁먹은 숨소리]"
"205","00:14:12:00","00:14:13:12","(사채업자) 누님 올해 몇 살이야?"
"206","00:14:14:07","00:14:17:06","[달그락거리는 소리]
내 말대로 하면"
"207","00:14:18:08","00:14:20:21","[우진 처의 겁먹은 신음]
현준이는 안 건드릴게"
"208","00:14:20:23","00:14:23:13","[긴장감 고조되는 음악]
[우진 처의 겁먹은 숨소리]
응?"
"209","00:14:23:15","00:14:26:21","[초인종이 울린다]"
"210","00:14:30:09","00:14:33:15","[초인종이 울린다]"
"211","00:14:42:14","00:14:44:13","[열쇠로 문을 탁 연다]"
"212","00:14:55:01","00:14:56:07","[전등을 딸각 켠다]
(우진) 자?"
"213","00:15:00:11","00:15:01:23","당신 어디 아파?"
"214","00:15:02:05","00:15:04:17","[우진 처의 한숨]
(우진 처) 그냥 좀 피곤해"
"215","00:15:05:01","00:15:06:20","나 먼저 잘게"
"216","00:15:30:16","00:15:32:08","[자동차 경적]
[오토바이 엔진음]"
"217","00:15:33:14","00:15:36:03","[심전도계 비프음]"
"218","00:15:37:19","00:15:40:12","[잔잔한 음악]
[울리는 숨소리]"
"219","00:15:44:07","00:15:46:12","[인공호흡기 숨소리]
[울리는 숨소리]"
"220","00:15:51:08","00:15:52:11","[우진 부가 코를 훌쩍인다]"
"221","00:15:52:24","00:15:54:10","[우진 부의 기침]"
"222","00:15:58:06","00:15:59:11","우진아"
"223","00:16:01:03","00:16:02:23","아, 왜 나와 있어?"
"224","00:16:05:02","00:16:07:06","[우진 부의 한숨]
(우진 부) 안 추워?"
"225","00:16:09:20","00:16:10:24","우진아"
"226","00:16:12:07","00:16:13:13","엄마는…"
"227","00:16:15:19","00:16:17:11","그냥 잊어야 할 것 같네"
"228","00:16:20:15","00:16:24:11","엄마 대신에 같이 지낼
친구 하나 데려왔는데
[어린 우진이 훌쩍인다]"
"229","00:16:24:13","00:16:27:09","[우진 부의 떨리는 숨소리]
(우진 부) 울면 안 되지"
"230","00:16:28:12","00:16:30:01","친, 친구?
[울먹이는 숨소리]"
"231","00:16:33:05","00:16:34:13","[어린 우진이 코를 훌쩍인다]"
"232","00:16:36:12","00:16:38:00","[코를 훌쩍인다]"
"233","00:16:38:03","00:16:43:05","지금부터 아빠랑 우진이랑
이 슈퍼맨이랑"
"234","00:16:43:21","00:16:47:08","이렇게 셋이서 행복하게 사는 거야
알았지?"
"235","00:16:48:07","00:16:49:08","(어린 우진) 응"
"236","00:16:49:20","00:16:51:05","[어린 우진이 코를 훌쩍인다]"
"237","00:16:51:16","00:16:54:06","[크게 숨을 들이쉰다]
[한숨]"
"238","00:16:56:23","00:16:58:09","[우진 부의 떨리는 숨소리]"
"239","00:17:06:02","00:17:07:15","(우진) 현준이가 안 보이네"
"240","00:17:08:07","00:17:09:24","(우진 처) 엄마 집에 보냈어"
"241","00:17:12:01","00:17:13:06","(우진) 아, 잘했네"
"242","00:17:14:01","00:17:16:06","방학인데 공기 좋은 데
있다 오면 좋지"
"243","00:17:27:05","00:17:28:18","[식기가 달그락거린다]"
"244","00:17:34:14","00:17:35:16","여보"
"245","00:17:37:04","00:17:38:23","나 직장 옮길까 봐"
"246","00:17:40:06","00:17:43:16","아버지 병원비도 그렇고
우리 빚도 그렇고"
"247","00:17:43:21","00:17:45:24","[식기가 달그락거린다]
갈 데는 정했고?"
"248","00:17:46:18","00:17:49:21","아니, 이제 알아봐야지"
"249","00:17:52:01","00:17:53:15","[숟가락을 탁 내려놓는다]"
"250","00:17:54:05","00:17:56:08","그러면 그동안 어떻게
생활할 건데?"
"251","00:17:59:00","00:18:00:17","또 대출받으려고?"
"252","00:18:01:17","00:18:02:20","[울먹이는 숨소리]"
"253","00:18:03:10","00:18:04:10","당신…"
"254","00:18:05:12","00:18:06:19","내가 그 빚 때문에"
"255","00:18:06:21","00:18:08:17","- (우진 처) 얼마나 힘든지 알아?
- 알아
[한숨]"
"256","00:18:08:23","00:18:10:24","여보, 당신이 힘든 거 아는데"
"257","00:18:12:03","00:18:13:03","나도 힘들어"
"258","00:18:13:05","00:18:14:15","됐어"
"259","00:18:15:10","00:18:19:08","알았고, 이제 다 당신 마음대로 해"
"260","00:18:23:20","00:18:25:07","[멀어지는 발소리]"
"261","00:18:26:23","00:18:27:23","[방문이 쾅 닫힌다]"
"262","00:18:28:00","00:18:29:00","[옅은 한숨]"
"263","00:18:30:05","00:18:31:23","[자동차 경적]"
"264","00:18:33:02","00:18:36:22","(민혁) 아, 예
아, 예, 알겠습니다, 네"
"265","00:18:38:01","00:18:41:08","- (조 부장) 어떻게 됐어?
- (민혁) 저, 그게…
[민혁의 한숨]"
"266","00:18:41:13","00:18:42:21","(조 부장) 뜸 들이지 말고 말해"
"267","00:18:43:09","00:18:45:08","[밖에서 전화벨 소리가 들린다]
(민혁) 저, 생각보다 많은데요"
"268","00:18:45:18","00:18:49:01","HK에서 팔고자 하는 물량보다
이쪽이 한 3배 정도가 많고요"
"269","00:18:49:14","00:18:53:00","그리고 그쪽에서 가지고 있는 물량
전부를 한 번에 넘기기를 원하고요"
"270","00:18:53:15","00:18:56:04","(조 부장) 그래? 그래서 얼마?"
"271","00:18:58:00","00:18:59:05","3천만 불요"
"272","00:19:00:05","00:19:01:10","조건도 그쪽이 좋고요"
"273","00:19:01:12","00:19:03:08","(민혁) 그리고 1% 더
할인해 준답니다"
"274","00:19:04:02","00:19:06:24","3천만 불에 1% 추가 할인"
"275","00:19:09:08","00:19:11:04","- 좋네, 좋아
- (민혁) 네"
"276","00:19:11:06","00:19:13:08","(조 부장) 됐어, 잘했어
[조 부장이 책상을 탁 친다]"
"277","00:19:14:04","00:19:16:00","역시 내가 사람 보는 눈은 정확해"
"278","00:19:16:02","00:19:18:23","(조 부장과 민혁)
- 되도록 빨리 처리하라고, 응
- 네, 알겠습니다"
"279","00:19:20:06","00:19:22:13","(조 부장) 아, 박 대리
그러면 저녁에 술 한잔하자"
"280","00:19:22:15","00:19:24:04","(민혁) 네
[문이 달칵 열린다]"
"281","00:19:24:24","00:19:27:15","자, 좋았어"
"282","00:19:28:17","00:19:30:11","(우진) 협상이 잘됐나 보네"
"283","00:19:31:21","00:19:34:03","(민혁) 아, 예, 저…
3천만 불 계약했습니다"
"284","00:19:34:05","00:19:37:24","아, 그래? 어, 아유, 잘됐네"
"285","00:19:38:19","00:19:40:06","- 축하해
- (민혁) 네"
"286","00:19:40:22","00:19:41:24","(민혁) 저기…"
"287","00:19:42:22","00:19:46:03","이따 조 부장이 술 한잔
산다고 하니까 선배님도 같이 가요"
"288","00:19:46:05","00:19:47:08","아이, 아, 아니야"
"289","00:19:47:10","00:19:49:02","- 거길 내가 왜 가?
- (민혁) 아니에요"
"290","00:19:49:04","00:19:52:16","지금 조 부장 기분 좋을 때
선배님이 얘기 한번 잘해 보세요"
"291","00:19:53:19","00:19:55:06","[전화벨 소리]"
"292","00:19:55:17","00:19:56:20","[옅은 웃음]"
"293","00:20:09:02","00:20:11:11","(민혁) 저기, 조 부장님은
아직 안 오셨어?"
"294","00:20:11:13","00:20:15:10","아, 아까 오셨는데요, 옆방에
친구분들 좀 잠깐 만나신다고"
"295","00:20:15:15","00:20:17:09","(웨이터) 먼저 시작하라고
하시던데요"
"296","00:20:17:16","00:20:19:07","어, 그래, 가 봐"
"297","00:20:20:21","00:20:22:19","[웨이터의 발소리]"
"298","00:20:23:15","00:20:26:13","(우진) 내가 괜히 따라온 거
아닌가 모르겠네
[술병 뚜껑을 탁 내려놓는다]"
"299","00:20:26:16","00:20:28:07","(민혁) 아이, 괜히 따라오다니요"
"300","00:20:28:14","00:20:30:07","선배님 그럴 자격 충분히 있어요"
