No.,Timecode In,Timecode Out,Subtitle
"304","00:15:59:04","00:16:00:04","하면..."
"305","00:16:01:11","00:16:02:16","과인은"
"306","00:16:03:14","00:16:05:18","저 태양처럼 진정..."
"307","00:16:05:20","00:16:08:07","조선 전체를 아우르고 있는가?"
"308","00:16:10:00","00:16:12:05","전하께서는 만백성의 태양이시니"
"309","00:16:12:16","00:16:14:18","그 심중에 깃든 그늘을 몰아내고"
"310","00:16:15:14","00:16:16:23","이 땅의 모든 꽃들이"
"311","00:16:17:00","00:16:19:20","전하의 양광을 받들게 함이
어떨는지요"
"312","00:16:19:22","00:16:21:02","(녹수)
아니 지금"
"313","00:16:21:04","00:16:23:24","전하의 옥체가 미령하신데
그 무슨 망발이요!"
"314","00:16:25:19","00:16:26:23","전하"
"315","00:16:27:00","00:16:28:13","(숭재)
옛 제왕들치고"
"316","00:16:28:15","00:16:30:20","죽어 재가 되지 않은
사람이 있사옵니까?"
"317","00:16:31:12","00:16:34:01","단 하루에 천 년의 쾌락을
누리실 수 있도록"
"318","00:16:34:13","00:16:35:13","준비하겠나이다"
"319","00:16:35:15","00:16:36:24","[자리를 박차고 일어난다]"
"320","00:16:38:05","00:16:39:14","[융의 웃음]"
"321","00:16:40:12","00:16:41:17","[호탕한 웃음]"
"322","00:16:43:12","00:16:45:11","(녹수)
자장..."
"323","00:16:45:20","00:16:46:22","백돌아"
"324","00:16:47:14","00:16:48:24","계집을 들이는 건"
"325","00:16:49:02","00:16:51:19","엄연히 내명부를 맡은 내 일이잖니"
"326","00:16:53:03","00:16:56:19","우리 아가의 취향은
내가 제일 잘 알지"
"327","00:16:58:12","00:17:01:03","우리 백돌이 입맛에 맞게
내 다 준비시킬 테니"
"328","00:17:01:20","00:17:02:24","이번 일은"
"329","00:17:03:02","00:17:04:05","내 손에 맡기는 것이..."
"330","00:17:04:07","00:17:06:16","(융)
에헤이... 다 계획이 있으니"
"331","00:17:07:06","00:17:09:01","숙원은 염려 접고"
"332","00:17:09:23","00:17:12:02","[숨을 들이쉬며]
나 좀 편하게 재워 주구려"
"333","00:17:13:02","00:17:14:03","계획이라니?"
"334","00:17:15:05","00:17:16:21","[녹수의 웃음]
(내관)
전하"
"335","00:17:17:14","00:17:19:04","제조 들었사옵니다"
"336","00:17:20:09","00:17:21:12","(융)
어여 들라 하게"
"337","00:17:21:20","00:17:23:03","[드르륵]"
"338","00:17:26:11","00:17:27:08","흥!"
"339","00:17:30:02","00:17:31:05","(융)
때맞춰 오셨구려"
"340","00:17:31:23","00:17:33:00","궁금하던 차였소"
"341","00:17:33:02","00:17:34:07","(숭재)
장화록이옵니다"
"342","00:17:36:07","00:17:38:02","사람이 죽을 위기에 놓이면"
"343","00:17:38:04","00:17:40:12","주마등 같은 게
스쳐 보인다고들 하지"
