No.,Timecode In,Timecode Out,Subtitle
"273","00:24:08:13","00:24:10:19","일을 못 끝냈으니까
집에까지 갖고 와서 하는 거지"
"274","00:24:10:21","00:24:12:14","누군들 집에까지 와서 일하고 싶겠어?"
"275","00:24:12:16","00:24:14:05","근데 내가 애까지 봐야 돼?"
"276","00:24:17:22","00:24:19:23","[전화벨이 울린다]"
"277","00:24:24:15","00:24:25:18","여보세요?"
"278","00:24:25:20","00:24:27:19","[TV에서 광고가 흘러나온다]"
"279","00:24:29:00","00:24:29:24","네"
"280","00:24:32:24","00:24:34:12","예, 잠시만요"
"281","00:24:36:24","00:24:38:03","당신 전화"
"282","00:24:40:14","00:24:41:22","[전화기 버튼음]
네"
"283","00:24:41:24","00:24:44:03","(미영)
어, 형! 드라마 봤어?"
"284","00:24:44:23","00:24:46:18","난 아직도 눈물이 난다"
"285","00:24:46:22","00:24:49:02","저런 애들은
끝까지 행복하게 살아야 되는데"
"286","00:24:49:15","00:24:51:07","방송국에 전화라도 할까 봐"
"287","00:24:52:19","00:24:53:17","여보세요?"
"288","00:24:54:15","00:24:57:07","어머, 전화받기 곤란한 모양이구나?"
"289","00:24:57:22","00:24:59:08","어, 조, 조금"
"290","00:25:04:06","00:25:05:06","[헛기침한다]"
"291","00:25:09:14","00:25:11:14","당신이 쉬는 건 이해하는데"
"292","00:25:13:07","00:25:15:04","도가 좀 지나친 거 같지 않아?"
"293","00:25:17:11","00:25:19:17","당신 이제 이력서도 안 쓰지?"
"294","00:25:26:01","00:25:27:24","무슨 말 좀 해 봐"
"295","00:25:32:19","00:25:34:09","주전자에 물 끓잖아"
"296","00:25:38:08","00:25:39:09","뭐?"
"297","00:25:39:23","00:25:44:00","(보라)
내가 밖에서 돈 벌어 오고
당신이 정말로 집안 살림 하자면"
"298","00:25:44:02","00:25:46:02","저거 불 끄는 일은 당신 일이야"
"299","00:25:50:02","00:25:51:00","당신"
"300","00:25:51:22","00:25:53:21","주스값은 어느 슈퍼가 싼지"
"301","00:25:53:23","00:25:56:14","(보라)
빵은 어느 집이 맛있는지
새 빵은 몇 시에 나오는지"
"302","00:25:57:19","00:25:59:02","그런 거 신경 써 봤어?"
"303","00:26:00:22","00:26:02:07","신경 쓰기 싫지?"
"304","00:26:04:08","00:26:05:20","싫잖아"
"305","00:26:06:15","00:26:08:15","그러니까 다시
일을 시작해야 될 거 아니야?"
"306","00:26:08:17","00:26:10:20","왜 이 모양으로
패잔병처럼 못나게 굴어?"
"307","00:26:11:12","00:26:12:08","최보라"
"308","00:26:14:02","00:26:16:06","넌 네가 돈 번다고 너무 유세 떤다"
"309","00:26:18:13","00:26:19:13","뭐?"
"310","00:26:20:22","00:26:22:20","도대체 왜 그러는 건데?"
"311","00:26:22:22","00:26:25:10","헌책이나 사 모으고
파고다 공원이나 가고!"
"312","00:26:25:14","00:26:29:04","당신, 남의 취미 생활에 대해서
그렇게 함부로 말하지 마"
"313","00:26:29:19","00:26:32:01","그리고 파고다 공원이 아니라
탑골 공원이야"
"314","00:26:37:00","00:26:37:24","[어이없는 한숨]"
"315","00:26:48:19","00:26:50:20","[자동차 시동 켜는 소리가 들린다]"
"316","00:26:54:06","00:26:55:10","[애쓰는 신음]"
"317","00:27:11:09","00:27:13:16","[민기의 신음]"
"318","00:27:15:11","00:27:16:14","(보라)
아, 잠깐만"
"319","00:27:17:13","00:27:19:18","아, 머리
[보라의 아파하는 신음]"
"320","00:27:21:08","00:27:22:09","(민기)
됐어?"
"321","00:27:23:10","00:27:25:00","[민기의 신음]
(보라)
응"
"322","00:27:27:13","00:27:29:09","[민기와 보라의 신음]"
"323","00:27:30:18","00:27:33:05","- (민기) 좋아?
- (보라) 어"
"324","00:27:37:15","00:27:39:18","[잔잔한 음악]"
"325","00:27:58:01","00:28:00:09","[입을 쪽 맞춘다]
(보라)
너랑 하면 좋은 게 뭔지 알아?"
"326","00:28:02:20","00:28:03:20","응?"
"327","00:28:08:24","00:28:10:09","친절하다는 거야"
"328","00:28:11:06","00:28:12:16","[보라와 일범의 웃음]"
"329","00:28:14:19","00:28:18:15","(일범)
야, 내가 무슨 자원봉사자야?
친절하게?"
"330","00:28:18:24","00:28:20:10","[보라와 일범의 웃음]"
"331","00:28:22:12","00:28:24:07","[보라의 신음]"
"332","00:28:35:18","00:28:37:12","[보라의 웃음]"
"333","00:28:38:18","00:28:39:23","[보라의 옅은 신음]"
"334","00:29:07:24","00:29:09:16","[보라의 옅은 신음]"
"335","00:29:28:07","00:29:29:18","[보라의 옅은 신음]"
"336","00:29:39:11","00:29:41:10","[일범과 보라가 숨을 깊게 내쉰다]"
"337","00:29:41:16","00:29:44:23","[선생님1이 영어로 말한다]
[아이들이 따라 한다]"
"338","00:29:45:11","00:29:47:16","(보라)
[한국어]
이렇게 외국 선생님한테 직접 배우니까"
"339","00:29:47:18","00:29:51:03","아이들이 외국인에 대한
두려움도 없어지고 친근감이 생겨요"
"340","00:29:51:05","00:29:52:08","[학부모1이 호응한다]"
"341","00:29:52:10","00:29:54:20","[선생님1이 계속해서 영어로 말한다]
[아이들이 따라 한다]"
"342","00:29:55:14","00:29:57:24","[선생님1이 영어로 인사한다]
[아이가 영어로 인사한다]"
"343","00:29:58:05","00:30:01:02","[한국어]
'서클' 하면 아이들이 잘 모르잖아요"
"344","00:30:01:07","00:30:04:16","[수업하는 소리가 들린다]
근데 가위를 가지고 와서
동그라미를 잘랐어요"
"345","00:30:05:05","00:30:08:23","그럼 그 자체가 '서클'
동그라미가 되는 거예요"
"346","00:30:09:17","00:30:14:04","동그라미는 '서클'
가위는 '시저스', 자르기 '커팅'"
"347","00:30:14:06","00:30:16:19","이렇게 한국말과 함께
외우는 게 아니라"
"348","00:30:16:21","00:30:20:13","그 자체가 '서클', '시저스'인 거예요"
"349","00:30:20:19","00:30:22:13","[학부모들의 감탄]"
"350","00:30:23:11","00:30:24:22","(학부모2)
재밌겠네요"
"351","00:30:28:05","00:30:30:00","(학부모3)
그럼 좀 더 생각해 보고 결정할게요"
"352","00:30:30:04","00:30:31:00","(보라)
예"
"353","00:30:31:11","00:30:33:12","아, 그리고 이분은"
"354","00:30:33:14","00:30:37:08","저희 학원에서 홈페이지를 만드시는
웹디자이너 김일범 씨"
"355","00:30:37:21","00:30:39:04","- (학부모4) 안녕하세요
- (학부모2) 안녕하세요"
"356","00:30:39:06","00:30:40:03","(일범)
안녕하세요"
"357","00:30:40:14","00:30:42:09","아, 제가 이 얘길 빼먹었네요"
"358","00:30:42:22","00:30:45:04","이메일로 부모님들에게
일주일에 한 번씩"
"359","00:30:45:06","00:30:47:10","아이들의 교육 과정을
보내드리고 있어요"
"360","00:30:47:18","00:30:49:09","인터넷들 종종 하시죠?"
"361","00:30:49:12","00:30:50:18","[학부모들의 멋쩍은 웃음]"
"362","00:30:52:01","00:30:54:03","[선생님2가 영어로 말한다]"
"363","00:30:54:22","00:30:56:20","[대화한다]"
"364","00:30:57:17","00:30:59:22","[선생님2가 영어로 말한다]
[학부모들의 멋쩍은 웃음]"
"365","00:31:03:19","00:31:05:07","[한국어]
아무나 보고 웃지 마"
"366","00:31:17:22","00:31:18:19","[전화기 호출음]"
"367","00:31:21:01","00:31:22:13","[수화기를 달칵 집어 든다]"
"368","00:31:22:15","00:31:23:11","(보라)
예"
