No.,Timecode In,Timecode Out,Subtitle
"179","00:17:11:02","00:17:12:22","‪(치록) 여진족 만 명이 모이면‬"
"180","00:17:14:16","00:17:16:02","‪천하가 위험해진다‬"
"181","00:17:17:20","00:17:19:19","‪[분위기가 고조되는 음악]‬"
"182","00:17:20:16","00:17:22:18","‪[파저위 전사들의 기합]‬"
"183","00:17:31:24","00:17:34:09","‪[말 울음]‬
‪[사람들의 비명]‬"
"184","00:17:36:17","00:17:39:06","‪[사람들이 소란스럽다]‬"
"185","00:17:50:14","00:17:55:16","‪(아이다간) [여진어]‬"
"186","00:18:00:14","00:18:02:14","‪[사람들의 비명]‬"
"187","00:18:04:01","00:18:05:11","‪[매 울음]‬"
"188","00:18:07:11","00:18:10:06","‪(치록) [한국어] 조선이‬
‪한 번의 큰 왜란으로 어지러운 동안‬
‪[무거운 음악]‬"
"189","00:18:11:07","00:18:13:11","‪파저위의 족장인 아이다간이‬"
"190","00:18:13:13","00:18:16:10","‪자신의 밑으로 여진족을 결속시켰네‬"
"191","00:18:16:12","00:18:18:17","‪(치록) 남측의 왜구가‬
‪또다시 도발하고 있어‬"
"192","00:18:19:05","00:18:20:12","‪이 일을 빌미로‬"
"193","00:18:21:10","00:18:24:07","‪북쪽의 파저위마저 조선을 침공한다면‬"
"194","00:18:24:09","00:18:26:06","‪이 나라의 명운은 어찌 되겠는가‬"
"195","00:18:26:23","00:18:28:24","‪저들이 조선인에게 살해됐다는 건‬"
"196","00:18:29:17","00:18:31:02","‪절대 알려져선 안 되네‬"
"197","00:18:33:16","00:18:35:09","‪이 일은 반드시‬"
"198","00:18:37:09","00:18:38:18","‪호환이어야만 하네‬"
"199","00:18:42:19","00:18:44:10","‪[고풍스러운 연주가 들린다]‬"
"200","00:18:44:12","00:18:45:18","‪[밤새 울음]‬"
"201","00:18:47:09","00:18:49:15","‪(호위병1) 추파진의‬
‪첨사님께서 드셨습니다‬"
"202","00:18:49:17","00:18:50:18","‪(범일) 들라 하라‬"
"203","00:18:51:22","00:18:53:14","‪[고풍스러운 연주가 계속된다]‬"
"204","00:18:55:09","00:18:56:15","‪[기녀의 웃음]‬"
"205","00:18:57:13","00:18:58:18","‪(기녀) 드시지요‬"
"206","00:18:59:19","00:19:01:20","‪[문이 드르륵 닫힌다]‬
‪[연주가 멈춘다]‬"
"207","00:19:02:09","00:19:03:19","‪[범일의 한숨]‬"
"208","00:19:05:09","00:19:06:24","‪[의미심장한 음악]‬
‪[범일의 한숨]‬"
"209","00:19:08:20","00:19:10:05","‪이 시간에 웬일이냐‬"
"210","00:19:21:05","00:19:22:11","‪[문이 드르륵 닫힌다]‬"
"211","00:19:24:01","00:19:27:18","‪파저위 여진족‬
‪열다섯 명의 시신이 발견됐습니다‬"
"212","00:19:27:20","00:19:29:19","‪열다섯이 확실한 것이냐?‬"
"213","00:19:29:21","00:19:30:21","‪왜요?‬"
"214","00:19:31:13","00:19:33:13","‪열다섯이 아니었습니까?‬"
"215","00:19:35:24","00:19:38:20","‪(치록) 그제 자작령으로‬
‪사냥을 나가셨다 들었습니다‬"
"216","00:19:43:24","00:19:45:20","‪사냥 나가는 것도‬"
"217","00:19:47:01","00:19:49:09","‪네놈에게 허락을 받아야 되는 것이냐?‬"
"218","00:19:49:24","00:19:54:03","‪파저위 여진족들은 어려서부터‬
‪무사로 길러진 사내들입니다‬"
"219","00:19:55:02","00:19:58:15","‪그런 사내들‬
‪한꺼번에 열다섯 명을 처치한다는 건‬"
"220","00:19:58:17","00:20:00:16","‪(치록) 거의 불가능한 일이지요‬"
"221","00:20:00:18","00:20:03:20","‪절도사 영감과 친위 부대라면 모를까‬"
"222","00:20:15:14","00:20:17:12","‪[무거운 음악]‬"
"223","00:20:24:13","00:20:27:22","‪(치록) 남들이 눈치채기 전에‬
‪입영이나 고쳐 쓰시지요‬"
"224","00:20:28:14","00:20:29:17","‪[잔을 쾅 놓는다]‬"
"225","00:20:32:17","00:20:34:13","‪그 여진족 놈들은‬"
"226","00:20:36:12","00:20:39:15","‪감히 해원 조씨 가문의‬
‪산삼을 탐하였다‬"
"227","00:20:39:17","00:20:41:14","‪죽어야 마땅한 놈들이지‬"
"228","00:20:42:08","00:20:45:13","‪잡아서 적법한 벌을 내리셨어야죠‬"
"229","00:20:46:17","00:20:48:03","‪그 산삼 역시‬"
"230","00:20:48:20","00:20:50:24","‪해원 조씨 가문의 것이 아니라‬"
"231","00:20:51:02","00:20:52:09","‪이 나라의 왕이신‬"
"232","00:20:53:03","00:20:54:10","‪전하의 것입니다‬"
"233","00:21:00:05","00:21:03:00","‪내 잠시 이런 촌구석에 처박혀 있다고‬"
"234","00:21:04:09","00:21:06:01","‪나와 우리 가문을‬"
"235","00:21:07:08","00:21:08:19","‪모욕하는 것이냐‬"
"236","00:21:08:21","00:21:13:09","‪전란 때 백성들을 버리고 도망간 죄로‬
‪이 촌구석에 처박히셨습니다‬"
