No.,Timecode In,Timecode Out,Subtitle
"215","00:10:28:05","00:10:29:14","[사람들의 말소리]"
"216","00:10:29:16","00:10:30:17","[카메라 셔터음]"
"217","00:10:31:20","00:10:33:04","[카메라 셔터음]"
"218","00:10:36:02","00:10:37:06","[숨 들이켜는 소리]"
"219","00:10:38:15","00:10:40:01","- [퉤 뱉는 소리]
- [카메라 셔터음]"
"220","00:10:41:07","00:10:42:09","[카메라 셔터음]"
"221","00:10:44:13","00:10:45:14","[카메라 셔터음]"
"222","00:10:48:00","00:10:51:14","[원호] 참, 이런 데다가
공장을 떡하니 차려 놨다 이거지?"
"223","00:10:51:22","00:10:53:00","[덕천] 사망자 리스트입니다"
"224","00:10:53:10","00:10:55:09","[원호] 이러니 우리가
어떻게 찾냐?"
"225","00:10:57:19","00:10:58:22","야, 이 명단 봐라"
"226","00:10:58:24","00:11:00:20","- [철퍽 의자에 앉는 소리]
- 여기 다 모였네"
"227","00:11:01:12","00:11:03:19","주요 간부들이
전부 모이는 회의였거든"
"228","00:11:04:21","00:11:06:04","싹 다 죽었다지?"
"229","00:11:06:06","00:11:08:06","'폭발물은 전기 뇌관이 달린'"
"230","00:11:08:08","00:11:10:07","- '질산 암모늄으로 추정되는…'
- [연옥] 봐 봐"
"231","00:11:11:05","00:11:12:10","[연옥] 2007년, 2012년"
"232","00:11:12:22","00:11:15:01","인천에서 폭발 사고
두 번 있었던 거 알지?"
"233","00:11:15:20","00:11:17:11","그때도 질산 암모늄이었어"
"234","00:11:17:13","00:11:18:22","수법이 똑같잖니"
"235","00:11:18:24","00:11:21:23","그때 그 두 번으로 오 회장님
윗선만 골라서 다 죽었지, 아마?"
"236","00:11:22:19","00:11:23:24","근데 이것도 그러네?"
"237","00:11:24:01","00:11:25:04","사고 때마다 득 본 거는"
"238","00:11:25:06","00:11:26:18","오 회장님이잖아
이 선생이 아니라"
"239","00:11:26:20","00:11:27:22","옛날 폭발 두 번은"
"240","00:11:27:24","00:11:29:22","이 선생이 나 키우려고
청소한 거 맞아"
"241","00:11:31:04","00:11:33:12","라이카 히트 치면서
이 선생이 엄청 떴잖아"
"242","00:11:33:17","00:11:35:19","그게 다 내가 뒤에서
빨아 줘서 된 거거든"
"243","00:11:36:14","00:11:38:17","[연옥] 내 마케팅이
얼마를 벌어다 줬게?"
"244","00:11:38:19","00:11:39:23","청소해 줄 만해"
"245","00:11:41:16","00:11:42:16","근데"
"246","00:11:43:02","00:11:44:22","이번엔 나도 죽는 거였다니까?"
"247","00:11:45:11","00:11:46:23","그러니까 범인은 이 선생이다?"
"248","00:11:47:23","00:11:48:23","어"
"249","00:11:50:01","00:11:51:07","[연옥] 근데 이번엔 달라"
"250","00:11:51:09","00:11:52:10","[한숨]"
"251","00:11:53:24","00:11:56:11","이 선생이 얼마 전에
자기 사부도 죽였어"
"252","00:11:57:03","00:11:58:09","[연옥] 뉴스 봤지?"
"253","00:11:58:23","00:12:00:16","이우해운 이학승 회장"
"254","00:12:01:12","00:12:02:12","죽었잖아"
"255","00:12:04:24","00:12:06:00","아"
"256","00:12:06:10","00:12:09:06","그 재벌 총수가
마약쟁이 사부였구나"
"257","00:12:10:17","00:12:13:15","나는 무슨 사부라 그래 갖고
쿵후 영화 얘기인 줄 알았네"
"258","00:12:14:11","00:12:15:13","[못마땅한 탄성]"
"259","00:12:15:15","00:12:17:14","- 수갑 채워
- [어두운 음악]"
"260","00:12:18:10","00:12:19:22","교토사주구팽"
"261","00:12:21:13","00:12:22:20","[연옥] 말이 사부지"
"262","00:12:23:16","00:12:25:02","꼬붕이었어, 이학승은"
"263","00:12:25:16","00:12:27:22","- [보글보글 기포 소리]
- [연옥] 천하의 재벌 총수가"
"264","00:12:27:24","00:12:30:19","십수 년 고사바리
꼬붕 짓만 하다가 팽당했다고"
"265","00:12:31:16","00:12:32:24","무슨 말인지 알겠니?"
"266","00:12:35:14","00:12:36:17","이 선생은"
"267","00:12:37:21","00:12:38:24","악마야"
"268","00:12:41:07","00:12:42:21","[형사1] 야, 뭐 찾았어?"
"269","00:12:42:23","00:12:44:17","- [놀란 숨소리]
- [형사2] 여기 누구 있다!"
"270","00:12:45:01","00:12:46:02","[구급대원1] 아, 저기, 안쪽, 안쪽"
"271","00:12:46:23","00:12:48:21","- [구급대원2] 빨리빨리 와
- [정일] 왜, 왜, 왜? 뭔데?"
"272","00:12:49:08","00:12:50:23","생존자가 발견됐다 카는데요"
"273","00:12:52:24","00:12:54:11","내가 거기 가 볼 테니까"
"274","00:12:54:13","00:12:56:05","넌 이 친구 병원으로 좀 옮겨, 어?"
"275","00:12:56:14","00:12:57:18","- [동우] 네
- [구급대원들] 하나"
"276","00:12:57:20","00:12:59:20","- [구급대원들] 둘, 셋
- [드르륵 옮기는 소리]"
"277","00:13:00:12","00:13:02:04","[구급대원들] 하나, 둘, 셋!"
"278","00:13:02:17","00:13:04:07","- [힘겨운 숨소리]
- [연옥] 올 하반기에"
"279","00:13:04:16","00:13:06:18","우리 회사는 중국 진출을
앞두고 있어"
"280","00:13:07:10","00:13:08:24","- 상상이 안 갈 텐데
- [의미심장한 음악]"
"281","00:13:09:01","00:13:10:24","이 규모가 삼성 맞먹는 거거든"
"282","00:13:11:20","00:13:13:16","[연옥] 이렇게 중요한 타이밍에"
"283","00:13:14:06","00:13:16:01","이학승은 토사구팽"
"284","00:13:16:19","00:13:18:18","헤드쿼터 반 이상은 즉사"
"285","00:13:18:20","00:13:20:08","[폭탄 비프음]"
"286","00:13:20:10","00:13:22:01","[폭발음]"
"287","00:13:23:20","00:13:24:24","무슨 뜻이겠니?"
"288","00:13:25:22","00:13:27:06","싹 갈아엎고"
"289","00:13:27:20","00:13:29:13","새 판을 짜겠다는 거야"
"290","00:13:29:24","00:13:31:14","뭐, 이 선생 포부가 크시네"
"291","00:13:31:16","00:13:33:13","[숨을 들이켜며] 그래서
그게 누구라고?"
"292","00:13:33:23","00:13:35:05","그건 나도 모르지"
"293","00:13:35:07","00:13:37:22","- 에헤, 이씨
- [연옥] 내가 비대면 마케팅을"
"294","00:13:37:24","00:13:40:00","기획한 것도
다 이 선생한테 얻은 영감이야"
"295","00:13:41:01","00:13:43:11","이 선생은 직접 전면에
나선 적이 없거든"
"296","00:13:43:19","00:13:45:11","- 모든 걸 뒤에서 지시했어
- [어두운 음악]"
"297","00:13:45:21","00:13:47:18","[연옥이 탁 내려놓으며] 실제로
만나 본 건"
"298","00:13:47:20","00:13:48:22","[연옥의 한숨]"
"299","00:13:48:24","00:13:50:03","이학승 정도야"
"300","00:13:50:17","00:13:51:24","- [탁 담뱃갑을 내려놓는 소리]
- 근데"
"301","00:13:52:13","00:13:55:19","내가 이 선생이 누군지 모르는 건
모르는 건데"
"302","00:13:56:05","00:13:57:19","- 금연입니다
- [원호의 숨 들이켜는 입소리]"
"303","00:14:01:13","00:14:02:23","[후 내뱉는 소리]"
"304","00:14:03:15","00:14:05:07","이 선생 이름은 알아"
"305","00:14:08:01","00:14:09:01","궁금하니?"
"306","00:14:10:02","00:14:11:15","- [담배 타들어 가는 소리]
- [숨 들이켜는 소리]"
"307","00:14:11:22","00:14:13:00","[후 내뱉는 소리]"
"308","00:14:13:02","00:14:14:17","이제야 좀 듣겠다는 얼굴이네?"
"309","00:14:16:06","00:14:17:16","[연옥] 아, 힘들다"
"310","00:14:18:02","00:14:19:17","넌 말 안 해서 안 힘들지?"
"311","00:14:19:23","00:14:21:00","좀 쉴까?"
"312","00:14:21:09","00:14:22:11","[연옥] 저, 거기야"
"313","00:14:22:19","00:14:24:11","해장국 하나 배달시켜라"
"314","00:14:24:18","00:14:26:08","- 내가 밥때 놓치면 안 되거든
- [칙 담배 꺼지는 소리]"
"315","00:14:26:10","00:14:27:10","당뇨 때문에"
"316","00:14:27:12","00:14:30:22","- [탁 종이컵 내려놓는 소리]
- 아, 그, 우리 운전기사도"
"317","00:14:30:24","00:14:32:14","안 죽었대서
내가 이리로 오라 그랬거든?"
"318","00:14:32:23","00:14:35:18","도착했음
차에서 약 좀 갖다 달라 그래라"
"319","00:14:37:14","00:14:39:01","우린 그, 쉬는 김에"
"320","00:14:40:01","00:14:41:06","놀면 뭐 하니?"
"321","00:14:42:00","00:14:44:11","검찰에서 내 앞으로
소장 몇 개 넣은 거 있었잖니?"
