No.,Timecode In,Timecode Out,Subtitle
"141","00:07:51:09","00:07:52:06","[문이 탁 닫힌다]"
"142","00:08:02:20","00:08:03:20","[물을 조르르 받는다]"
"143","00:08:04:22","00:08:07:02","(형사3)
숨긴다고 해서 이게 문제가 아니에요"
"144","00:08:07:04","00:08:09:09","[형사3이 계속 말한다]"
"145","00:08:10:01","00:08:11:00","[컵을 탁 던진다]"
"146","00:08:16:00","00:08:18:24","[의자를 탁 빼며]
요새도 증거를 조작하는
경찰이 있습니까?"
"147","00:08:19:16","00:08:20:17","무슨 증거?"
"148","00:08:21:00","00:08:23:04","형사들이 특진에 눈이 멀어가"
"149","00:08:23:12","00:08:27:21","제가 수진이를 죽일 때 썼던 증거들을
싹 다 조작했다 이 말입니다"
"150","00:08:27:23","00:08:29:06","니가 안 죽였다 말이가?"
"151","00:08:29:08","00:08:30:04","[어이없는 신음]"
"152","00:08:31:17","00:08:33:16","아, 내가 죽인 거는 맞습니다"
"153","00:08:34:00","00:08:37:17","그란데 형사들이 제출한
옷하고 테이프는"
"154","00:08:37:22","00:08:38:23","전부 가짜입니다"
"155","00:08:40:02","00:08:41:10","니 변호사랑 얘기해라"
"156","00:08:42:06","00:08:43:09","[펜을 탁 집으며]
이거 한번 보이소"
"157","00:08:52:14","00:08:53:10","[종이를 쓱 민다]"
"158","00:08:53:18","00:08:54:19","여기 한번 가 보이소"
"159","00:08:55:05","00:08:57:14","(태오)
거 가면 수진이 옷하고"
"160","00:08:57:21","00:09:00:00","팔다리를 묶었던 청 테이프가
다 있을 깁니다"
"161","00:09:00:03","00:09:00:24","내가 왜?"
"162","00:09:01:05","00:09:05:08","나머지 여섯 명
그기 궁금해서 찾아온 거 아입니까?"
"163","00:09:05:12","00:09:06:09","참 나"
"164","00:09:07:15","00:09:08:12","[형민의 한숨]"
"165","00:09:09:08","00:09:12:22","(태오)
사람이 일곱 토막 납니까? 안 납니까?"
"166","00:09:12:24","00:09:14:00","(형민)
뭐?
[수첩을 탁 내려놓는다]"
"167","00:09:15:11","00:09:17:14","[태오가 펜으로 쓱쓱 그린다]"
"168","00:09:20:09","00:09:23:13","(태오)
이래, 이래, 이래"
"169","00:09:23:19","00:09:26:01","이, 이, 안 잘라 본 사람은
모른다니까?"
"170","00:09:26:03","00:09:27:07","여섯 개네, 인마"
"171","00:09:29:18","00:09:34:00","(태오)
요 감자는 칼 손잡이로 탁탁 치면
쑥 빠집니다"
"172","00:09:36:00","00:09:38:04","근데 허수진이는 왜 토막을 안 냈노?"
"173","00:09:38:07","00:09:39:12","[한숨]"
"174","00:09:42:09","00:09:44:10","마, 처음에 팔을 자르고 있는데"
"175","00:09:45:02","00:09:47:16","가시나 눈까리가
내를 빤히 쳐다보는 기라요"
"176","00:09:48:04","00:09:50:21","(태오)
와, 고마 비는 억수로 내리지"
"177","00:09:51:03","00:09:54:11","가시나 그기 반항이 하도 심해가
나도 많이 지쳤지"
"178","00:09:54:13","00:09:56:23","갑자기 만사가 다 귀찮아지면서"
"179","00:09:57:05","00:10:00:06","내가 와 이런
병신 같은 짓을 했는지, 참 나"
"180","00:10:00:08","00:10:02:01","죽인 거를 후회한단 말이가?"
"181","00:10:02:03","00:10:03:16","아니"
"182","00:10:03:21","00:10:06:15","고마, 하던 대로 했어야 된다
이 말이죠"
"183","00:10:06:17","00:10:08:16","(태오)
정확한 테크닉, 예?"
"184","00:10:08:18","00:10:10:05","완벽한 마무리"
"185","00:10:10:14","00:10:12:05","그거를 어기는 바람에"
"186","00:10:12:08","00:10:14:21","내가 20년을
법자로 살게 생겼다 아입니까?"
"187","00:10:14:23","00:10:16:11","- (태오) 씨발, 고마
- 좋다"
"188","00:10:18:01","00:10:21:05","나머지 여섯 명, 누구누구고?"
"189","00:10:22:16","00:10:23:20","인자 궁금하죠?"
"190","00:10:23:22","00:10:25:02","어, 궁금하다"
"191","00:10:26:08","00:10:30:00","그럼 뭐, 나도 좀 혜택이 있어야지
[옷을 탁탁 턴다]"
"192","00:10:30:07","00:10:32:02","[무거운 음악]"
"193","00:10:32:22","00:10:35:22","[사람들이 대화한다]"
"194","00:10:42:03","00:10:45:08","(소방관)
심폐 소생술은
의식이 없는 환자에게만..."
"195","00:10:47:01","00:10:49:17","요 새집이 하나 있거든요"
"196","00:10:50:00","00:10:53:01","(태오)
거 가면 수진이 옷하고"
"197","00:10:53:06","00:10:55:21","팔다리를 묶었던 청 테이프가
다 있을 깁니다"
"198","00:11:14:24","00:11:15:24","[숨을 후 내뱉는다]"
"199","00:11:48:03","00:11:49:01","[숨을 후 내뱉는다]"
"200","00:11:50:18","00:11:53:01","(변호사)
김형민 형사님, 나와 주세요"
"201","00:12:04:12","00:12:05:10","[형민의 한숨]"
"202","00:12:09:08","00:12:11:04","[기계 작동음]"
"203","00:12:12:15","00:12:14:18","(변호사)
이 물건들에 대해서 알고 계시죠?"
"204","00:12:17:15","00:12:21:00","예, 제가 피고인
강태오의 진술을 토대로 찾아낸"
"205","00:12:21:11","00:12:22:23","(형민)
피해자의 옷가지와"
"206","00:12:23:00","00:12:25:18","사체를 유기할 때
사용했다고 주장하는 테이프입니다"
"207","00:12:27:00","00:12:29:06","(변호사)
예, 보시는 바와 같이"
"208","00:12:29:08","00:12:32:10","이미 저희 쪽이 제출한
국과수 감정서에 따르면"
"209","00:12:32:16","00:12:35:08","이 옷과 테이프에서 검출된 혈흔이"
"210","00:12:35:10","00:12:38:00","피해자의 것과
일치하는 것으로 나와 있습니다
[한 형사의 짜증 섞인 숨소리]"
"211","00:12:38:13","00:12:42:23","다음은 검찰 측이 증거로 제출한
피해자의 옷가지와 청 테이프로"
"212","00:12:43:11","00:12:46:17","뭐, 한눈에 봐도
분명히 급조한 흔적이 보입니다"
"213","00:12:48:23","00:12:50:10","(변호사)
존경하는 재판장님"
"214","00:12:50:18","00:12:53:14","누구보다 엄격하게 법을 준수하고"
"215","00:12:53:16","00:12:57:07","법과 원칙에 따라
수사를 해야 하는 사법 경찰관들이"
"216","00:12:57:20","00:12:59:20","오히려 증거를 조작했습니다"
"217","00:12:59:22","00:13:01:10","[무거운 음악]
피고인 강태오는"
"218","00:13:01:16","00:13:05:21","이번 기회를 통해
잘못된 수사 관행을 바로잡고"
"219","00:13:06:04","00:13:09:10","사법 정의가 바로 세워지길 바란다는
말씀을 드리면서"
"220","00:13:10:00","00:13:11:24","이상 마치겠습니다"
"221","00:13:15:04","00:13:16:06","(한 형사)
이래 엿을 멕이나?"
