No.,Timecode In,Timecode Out,Subtitle
"300","00:16:15:24","00:16:18:22","[드르륵 문소리]"
"301","00:16:29:19","00:16:32:04","[쓸쓸한 음악]"
"302","00:17:09:16","00:17:12:16","[고조되는 음악]"
"303","00:17:18:19","00:17:19:17","[기침 소리]"
"304","00:17:38:08","00:17:40:10","[가쁜 숨을 몰아쉬며]
내 책 다시 주이소"
"305","00:18:08:19","00:18:10:05","[발소리]"
"306","00:18:10:07","00:18:12:20","(수경)
건우야, 좋나?
우리 집이다"
"307","00:18:13:17","00:18:17:12","옴마야, 세상에...
오메!"
"308","00:18:17:15","00:18:19:23","[멀리 뱃고동 소리]"
"309","00:18:20:01","00:18:22:19","누가 여다 낙서를 해놨네"
"310","00:18:24:21","00:18:26:24","미장도 새로 해야 되겠네"
"311","00:18:27:06","00:18:28:15","옴마야"
"312","00:18:31:11","00:18:32:11","건우야!"
"313","00:18:34:10","00:18:37:06","니 인자 글자 읽을 줄 알제?
함 읽어 봐라, 자"
"314","00:18:37:08","00:18:38:08","뭐라 써놨는지"
"315","00:18:38:10","00:18:41:14","절대 포기하지 말자!"
"316","00:18:42:01","00:18:44:24","건우 태어난 날
아빠가 새긴 기다, 저거"
"317","00:18:45:10","00:18:46:18","(건우)
아빠가?"
"318","00:18:46:20","00:18:48:04","건우야"
"319","00:18:48:06","00:18:50:20","이 집 아빠가 지은 기다
멋지제?"
"320","00:18:50:23","00:18:53:07","(건우)
진짜로?
진짜 아빠가 지은 기가?"
"321","00:18:53:09","00:18:54:09","하모"
"322","00:18:55:03","00:18:57:14","나중에 건우랑
연우랑 같이 살라고"
"323","00:18:57:16","00:18:59:06","아빠가 세멘 발라가"
"324","00:18:59:08","00:19:02:02","한 장 한 장 벽돌 올리가
그래 지은 기다"
"325","00:19:05:16","00:19:06:20","우리 오늘 외식할까?"
"326","00:19:08:15","00:19:09:24","(손님3)
아이고, 잘 묵었어예"
"327","00:19:10:01","00:19:11:06","맛있나?"
"328","00:19:11:08","00:19:12:10","(수경)
예"
"329","00:19:13:03","00:19:14:03","- (진우) 안녕히 가세요
- (순애) 가입시데이"
"330","00:19:14:05","00:19:15:11","(손님3)
네"
"331","00:19:15:15","00:19:17:17","[작게 웃는 수경]
(연우)
매워"
"332","00:19:18:20","00:19:19:20","[진우의 웃음소리]"
"333","00:19:21:13","00:19:23:08","- 와 그라는데예?
- 어?"
"334","00:19:23:10","00:19:24:10","어..."
"335","00:19:25:24","00:19:28:11","내가 여기에 빚이 좀 있다"
"336","00:19:28:13","00:19:29:22","(수경)
빚요?"
"337","00:19:30:00","00:19:31:12","그런 게 있다, 무라"
"338","00:19:33:13","00:19:34:16","(연우)
맛있다"
"339","00:19:35:15","00:19:37:06","뭐 더 필요한 거 있어요?"
"340","00:19:39:18","00:19:41:07","니 내 기억나나?"
"341","00:19:46:09","00:19:47:09","아지매"
"342","00:19:48:20","00:19:50:13","저 기억 안 납니까?"
"343","00:19:54:05","00:19:56:15","내가 요새 좀 가물가물해가"
"344","00:19:57:04","00:20:01:11","내 여서 밥 먹고 도망간 놈입니다
한 7년 전에"
"345","00:20:09:20","00:20:11:02","(진우)
아!"
"346","00:20:11:17","00:20:13:17","그 고시 공부하던 아이씨"
"347","00:20:15:04","00:20:16:05","와 그때 엄마"
"348","00:20:17:13","00:20:20:23","[속삭이며]
멀쩡하이 생긴 게 꽁밥 먹고
토꼈다고 뭐라 했다 아이가"
"349","00:20:21:00","00:20:22:02","(진우)
기억 안 나나?"
"350","00:20:23:07","00:20:24:07","(순애)
니!"
